--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
File location :
    SSN - /home/extern/Documents/Research/scripts/data/SILSO/TSN/SN_m_tot_V2.0.txt
    AA - /home/extern/Documents/Research/scripts/data/ISGI/aa_1869-01-01_2018-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): ReLU(inplace=True)
    (2): Linear(in_features=6, out_features=6, bias=True)
    (3): ReLU(inplace=True)
    (4): Linear(in_features=6, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
No pre-trained models available, initializing model weights
--------------------------------------------------
Training model with: num_epochs=2600, start_lr=0.0005
Epoch [   1/2600] -> Loss: 14064.3463
Epoch [   2/2600] -> Loss: 13764.1722
Epoch [   3/2600] -> Loss: 13645.8156
Epoch [   4/2600] -> Loss: 13443.6962
Epoch [   5/2600] -> Loss: 13292.9081
Epoch [   6/2600] -> Loss: 13185.2761
Epoch [   7/2600] -> Loss: 13013.4581
Epoch [   8/2600] -> Loss: 12923.8510
Epoch [   9/2600] -> Loss: 12778.4845
Epoch [  10/2600] -> Loss: 12757.0366
Epoch [  11/2600] -> Loss: 12589.5464
Epoch [  12/2600] -> Loss: 12439.5669
Epoch [  13/2600] -> Loss: 12448.4262
Epoch [  14/2600] -> Loss: 12153.8567
Epoch [  15/2600] -> Loss: 12036.2179
Epoch [  16/2600] -> Loss: 11744.3529
Epoch [  17/2600] -> Loss: 11486.1895
Epoch [  18/2600] -> Loss: 11198.3863
Epoch [  19/2600] -> Loss: 10928.1167
Epoch [  20/2600] -> Loss: 10670.7719
Epoch [  21/2600] -> Loss: 10434.4220
Epoch [  22/2600] -> Loss: 10152.5348
Epoch [  23/2600] -> Loss: 9857.1728
Epoch [  24/2600] -> Loss: 9489.4006
Epoch [  25/2600] -> Loss: 9256.6841
Epoch [  26/2600] -> Loss: 8931.9580
Epoch [  27/2600] -> Loss: 8566.7483
Epoch [  28/2600] -> Loss: 8260.9349
Epoch [  29/2600] -> Loss: 7907.5039
Epoch [  30/2600] -> Loss: 7553.8154
Epoch [  31/2600] -> Loss: 7209.1657
Epoch [  32/2600] -> Loss: 6914.6582
Epoch [  33/2600] -> Loss: 6587.6118
Epoch [  34/2600] -> Loss: 6284.3154
Epoch [  35/2600] -> Loss: 6013.3232
Epoch [  36/2600] -> Loss: 5662.0834
Epoch [  37/2600] -> Loss: 5410.6429
Epoch [  38/2600] -> Loss: 5125.8834
Epoch [  39/2600] -> Loss: 4891.8394
Epoch [  40/2600] -> Loss: 4673.2342
Epoch [  41/2600] -> Loss: 4442.4657
Epoch [  42/2600] -> Loss: 4247.9775
Epoch [  43/2600] -> Loss: 4081.3568
Epoch [  44/2600] -> Loss: 3925.2885
Epoch [  45/2600] -> Loss: 3772.9038
Epoch [  46/2600] -> Loss: 3649.4781
Epoch [  47/2600] -> Loss: 3555.5512
Epoch [  48/2600] -> Loss: 3462.7410
Epoch [  49/2600] -> Loss: 3395.4926
Epoch [  50/2600] -> Loss: 3321.4941
Epoch [  51/2600] -> Loss: 3282.9505
Epoch [  52/2600] -> Loss: 3233.6279
Epoch [  53/2600] -> Loss: 3215.3878
Epoch [  54/2600] -> Loss: 3155.8818
Epoch [  55/2600] -> Loss: 3149.1677
Epoch [  56/2600] -> Loss: 3142.0991
Epoch [  57/2600] -> Loss: 3128.3794
Epoch [  58/2600] -> Loss: 3107.0638
Epoch [  59/2600] -> Loss: 3088.1719
Epoch [  60/2600] -> Loss: 3095.2919
Epoch [  61/2600] -> Loss: 3082.4357
Epoch [  62/2600] -> Loss: 3078.8484
Epoch [  63/2600] -> Loss: 3086.5725
Epoch [  64/2600] -> Loss: 3070.1696
Epoch [  65/2600] -> Loss: 3082.7347
Epoch [  66/2600] -> Loss: 3077.6777
Epoch [  67/2600] -> Loss: 3078.1128
Epoch [  68/2600] -> Loss: 3074.5698
Epoch [  69/2600] -> Loss: 3064.7616
Epoch [  70/2600] -> Loss: 3066.6943
Epoch [  71/2600] -> Loss: 3078.7642
Epoch [  72/2600] -> Loss: 3074.6514
Epoch [  73/2600] -> Loss: 3071.8527
Epoch [  74/2600] -> Loss: 3050.8803
Epoch [  75/2600] -> Loss: 3065.7013
Epoch [  76/2600] -> Loss: 3063.4672
Epoch [  77/2600] -> Loss: 3068.3672
Epoch [  78/2600] -> Loss: 3055.6712
Epoch [  79/2600] -> Loss: 3047.6423
Epoch [  80/2600] -> Loss: 3051.0607
Epoch [  81/2600] -> Loss: 3055.9563
Epoch [  82/2600] -> Loss: 3055.3372
Epoch [  83/2600] -> Loss: 3071.8727
Epoch [  84/2600] -> Loss: 3047.5967
Epoch [  85/2600] -> Loss: 3055.6585
Epoch [  86/2600] -> Loss: 3041.9491
Epoch [  87/2600] -> Loss: 3056.2462
Epoch [  88/2600] -> Loss: 3071.2156
