--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
File location :
    SSN - /home/extern/Documents/Research/scripts/data/SILSO/TSN/SN_m_tot_V2.0.txt
    AA - /home/extern/Documents/Research/scripts/data/ISGI/aa_1869-01-01_2018-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace=True)
    (2): Linear(in_features=6, out_features=3, bias=True)
    (3): LeakyReLU(negative_slope=0.01, inplace=True)
    (4): Linear(in_features=3, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
No pre-trained models available, initializing model weights
--------------------------------------------------
Training model with: num_epochs=2600, start_lr=0.005
Epoch [   1/2600] -> Loss: 9106.7873
Epoch [   2/2600] -> Loss: 3069.5101
Epoch [   3/2600] -> Loss: 2995.3245
Epoch [   4/2600] -> Loss: 2914.6020
Epoch [   5/2600] -> Loss: 2875.4871
Epoch [   6/2600] -> Loss: 2823.6797
Epoch [   7/2600] -> Loss: 2744.0102
Epoch [   8/2600] -> Loss: 2642.7177
Epoch [   9/2600] -> Loss: 2561.3490
Epoch [  10/2600] -> Loss: 2483.6812
Epoch [  11/2600] -> Loss: 2327.0752
Epoch [  12/2600] -> Loss: 2243.3415
Epoch [  13/2600] -> Loss: 2104.8634
Epoch [  14/2600] -> Loss: 2025.6939
Epoch [  15/2600] -> Loss: 1942.2250
Epoch [  16/2600] -> Loss: 1888.6497
Epoch [  17/2600] -> Loss: 1817.2250
Epoch [  18/2600] -> Loss: 1890.3064
Epoch [  19/2600] -> Loss: 1772.1758
Epoch [  20/2600] -> Loss: 1819.1281
Epoch [  21/2600] -> Loss: 1702.3316
Epoch [  22/2600] -> Loss: 1702.2406
Epoch [  23/2600] -> Loss: 1660.3742
Epoch [  24/2600] -> Loss: 1665.3935
Epoch [  25/2600] -> Loss: 1666.7956
Epoch [  26/2600] -> Loss: 1653.7441
Epoch [  27/2600] -> Loss: 1648.7630
Epoch [  28/2600] -> Loss: 1630.9438
Epoch [  29/2600] -> Loss: 1648.6909
Epoch [  30/2600] -> Loss: 1639.4438
Epoch [  31/2600] -> Loss: 1605.2529
Epoch [  32/2600] -> Loss: 1596.8678
Epoch [  33/2600] -> Loss: 1609.6017
Epoch [  34/2600] -> Loss: 1601.0113
Epoch [  35/2600] -> Loss: 1621.4551
Epoch [  36/2600] -> Loss: 1610.4022
Epoch [  37/2600] -> Loss: 1601.8910
Epoch [  38/2600] -> Loss: 1581.7795
Epoch [  39/2600] -> Loss: 1605.0783
Epoch [  40/2600] -> Loss: 1569.2873
Epoch [  41/2600] -> Loss: 1610.3103
Epoch [  42/2600] -> Loss: 1569.2039
Epoch [  43/2600] -> Loss: 1589.8384
Epoch [  44/2600] -> Loss: 1585.3846
Epoch [  45/2600] -> Loss: 1574.8491
Epoch [  46/2600] -> Loss: 1603.8154
Epoch [  47/2600] -> Loss: 1555.3487
Epoch [  48/2600] -> Loss: 1556.6523
Epoch [  49/2600] -> Loss: 1583.9828
Epoch [  50/2600] -> Loss: 1570.9271
Epoch [  51/2600] -> Loss: 1542.9455
Epoch [  52/2600] -> Loss: 1517.4369
Epoch [  53/2600] -> Loss: 1539.2908
Epoch [  54/2600] -> Loss: 1523.9893
Epoch [  55/2600] -> Loss: 1534.2926
Epoch [  56/2600] -> Loss: 1528.7609
Epoch [  57/2600] -> Loss: 1506.2035
Epoch [  58/2600] -> Loss: 1520.9046
Epoch [  59/2600] -> Loss: 1520.0204
Epoch [  60/2600] -> Loss: 1482.2873
Epoch [  61/2600] -> Loss: 1517.3971
Epoch [  62/2600] -> Loss: 1483.9692
Epoch [  63/2600] -> Loss: 1500.4296
Epoch [  64/2600] -> Loss: 1485.4844
Epoch [  65/2600] -> Loss: 1488.4879
Epoch [  66/2600] -> Loss: 1520.0484
Epoch [  67/2600] -> Loss: 1484.4118
Epoch [  68/2600] -> Loss: 1519.7288
Epoch [  69/2600] -> Loss: 1502.0811
Epoch [  70/2600] -> Loss: 1485.7087
Epoch    71: reducing learning rate of group 0 to 2.5000e-03.
Epoch [  71/2600] -> Loss: 1486.5806
Epoch [  72/2600] -> Loss: 1444.3050
Epoch [  73/2600] -> Loss: 1443.3385
Epoch [  74/2600] -> Loss: 1462.9432
Epoch [  75/2600] -> Loss: 1434.8349
Epoch [  76/2600] -> Loss: 1428.5679
Epoch [  77/2600] -> Loss: 1455.9725
Epoch [  78/2600] -> Loss: 1434.8275
Epoch [  79/2600] -> Loss: 1448.3297
Epoch [  80/2600] -> Loss: 1447.4673
Epoch [  81/2600] -> Loss: 1435.0296
Epoch [  82/2600] -> Loss: 1433.1313
Epoch [  83/2600] -> Loss: 1436.1113
Epoch [  84/2600] -> Loss: 1443.2177
Epoch [  85/2600] -> Loss: 1444.8516
Epoch [  86/2600] -> Loss: 1452.3122
Epoch    87: reducing learning rate of group 0 to 1.2500e-03.
Epoch [  87/2600] -> Loss: 1455.0048
Epoch [  88/2600] -> Loss: 1440.0266
Epoch [  89/2600] -> Loss: 1419.0421
Epoch [  90/2600] -> Loss: 1428.1757
Epoch [  91/2600] -> Loss: 1424.5528
Epoch [  92/2600] -> Loss: 1422.9190
Epoch [  93/2600] -> Loss: 1417.2269
Epoch [  94/2600] -> Loss: 1425.8315
Epoch [  95/2600] -> Loss: 1417.3990
Epoch [  96/2600] -> Loss: 1421.1468
Epoch [  97/2600] -> Loss: 1427.2218
Epoch [  98/2600] -> Loss: 1417.5322
Epoch [  99/2600] -> Loss: 1421.1125
Epoch [ 100/2600] -> Loss: 1422.0385
Epoch [ 101/2600] -> Loss: 1428.3421
Epoch [ 102/2600] -> Loss: 1416.4568
Epoch [ 103/2600] -> Loss: 1421.7027
Epoch [ 104/2600] -> Loss: 1416.4340
Epoch [ 105/2600] -> Loss: 1414.4654
Epoch [ 106/2600] -> Loss: 1421.4067
Epoch [ 107/2600] -> Loss: 1422.7941
Epoch [ 108/2600] -> Loss: 1412.5380
Epoch [ 109/2600] -> Loss: 1429.4306
Epoch [ 110/2600] -> Loss: 1419.3326
Epoch [ 111/2600] -> Loss: 1426.7514
Epoch [ 112/2600] -> Loss: 1414.5996
Epoch [ 113/2600] -> Loss: 1424.7777
Epoch [ 114/2600] -> Loss: 1417.0028
Epoch [ 115/2600] -> Loss: 1425.0703
Epoch [ 116/2600] -> Loss: 1411.0311
Epoch [ 117/2600] -> Loss: 1424.3825
Epoch [ 118/2600] -> Loss: 1417.5055
Epoch [ 119/2600] -> Loss: 1416.7245
Epoch [ 120/2600] -> Loss: 1416.0613
Epoch [ 121/2600] -> Loss: 1421.0031
Epoch [ 122/2600] -> Loss: 1401.1386
Epoch [ 123/2600] -> Loss: 1409.6848
Epoch [ 124/2600] -> Loss: 1413.6381
Epoch [ 125/2600] -> Loss: 1412.2714
Epoch [ 126/2600] -> Loss: 1422.5282
Epoch [ 127/2600] -> Loss: 1413.4385
